feature,importance,rank
text__matter need,0.0,5311
text__matter look,0.0,5312
text__matter investigated,0.0,5313
text__meeting,0.0,5314
text__meeting terms,0.0,5315
text__matching,0.0,5316
text__message appeared,0.0,5317
text__message finds,0.0,5318
text__message email,0.0,5319
text__message did,0.0,5320
text__message date,0.0,5321
text__message chime,0.0,5322
text__message chase,0.0,5323
text__message center,0.0,5324
text__message came,0.0,5325
text__message called,0.0,5326
text__message bank,0.0,5327
text__message asking,0.0,5328
text__message app,0.0,5329
text__message left,0.0,5330
text__message account,0.0,5331
text__mess,0.0,5332
text__merrill lynch,0.0,5333
text__merit,0.0,5334
text__merger,0.0,5335
text__merged,0.0,5336
text__merge,0.0,5337
text__merely,0.0,5338
text__mere,0.0,5339
text__mercy,0.0,5340
text__mercury,0.0,5341
text__message indicating,0.0,5342
text__message online,0.0,5343
text__merchant transaction,0.0,5344
text__messages emails,0.0,5345
text__met branch,0.0,5346
text__met bonus,0.0,5347
text__met banker,0.0,5348
text__met bank,0.0,5349
text__messing,0.0,5350
text__messenger,0.0,5351
text__messed,0.0,5352
text__messaging,0.0,5353
text__messages received,0.0,5354
text__messages phone,0.0,5355
text__messages left,0.0,5356
text__messages bank,0.0,5357
text__message phone,0.0,5358
text__messaged,0.0,5359
text__message wells,0.0,5360
text__message told,0.0,5361
text__message telling,0.0,5362
text__message stating,0.0,5363
text__message stated,0.0,5364
text__message sent,0.0,5365
text__message saying,0.0,5366
text__message said,0.0,5367
text__message regarding,0.0,5368
text__message received,0.0,5369
text__merchant transactions,0.0,5370
text__merchant told,0.0,5371
text__meetings,0.0,5372
text__men,0.0,5373
text__merchant account,0.0,5374
text__merchant able,0.0,5375
text__merchandise received,0.0,5376
text__menu,0.0,5377
text__mentions,0.0,5378
text__mentioning,0.0,5379
text__mentioned account,0.0,5380
text__mentioned,0.0,5381
text__mentally,0.0,5382
text__mental anguish,0.0,5383
text__mental,0.0,5384
text__memory,0.0,5385
text__merchant blocked,0.0,5386
text__memo,0.0,5387
text__member years,0.0,5388
text__member usaa,0.0,5389
text__member services,0.0,5390
text__member navy,0.0,5391
text__member fdic,0.0,5392
text__member bank,0.0,5393
text__member agreement,0.0,5394
text__member account,0.0,5395
text__mellon,0.0,5396
text__meets,0.0,5397
text__merchant bank,0.0,5398
text__merchant called,0.0,5399
text__merchant stated,0.0,5400
text__merchant money,0.0,5401
text__merchant services,0.0,5402
text__merchant service,0.0,5403
text__merchant sent,0.0,5404
text__merchant said,0.0,5405
text__merchant response,0.0,5406
text__merchant responded,0.0,5407
text__merchant refused,0.0,5408
text__merchant refunded,0.0,5409
text__merchant refund,0.0,5410
text__merchant received,0.0,5411
text__merchant provided,0.0,5412
text__merchant merchant,0.0,5413
text__merchant charge,0.0,5414
text__merchant information,0.0,5415
text__merchant failed,0.0,5416
text__merchant evidence,0.0,5417
text__merchant documentation,0.0,5418
text__merchant dispute,0.0,5419
text__merchant directly,0.0,5420
text__merchant did,0.0,5421
text__merchant debit,0.0,5422
text__merchant contacted,0.0,5423
text__merchant confirmed,0.0,5424
text__merchant charged,0.0,5425
text__material,0.0,5426
text__matches,0.0,5427
text__make arrangements,0.0,5428
text__make withdrawals,0.0,5429
text__making complaint,0.0,5430
text__making claim,0.0,5431
text__making charges,0.0,5432
text__making account,0.0,5433
text__makes sense,0.0,5434
text__makes impossible,0.0,5435
text__makes feel,0.0,5436
text__makes,0.0,5437
text__makers,0.0,5438
text__maker check,0.0,5439
text__maker,0.0,5440
text__make withdrawal,0.0,5441
text__making deposit,0.0,5442
text__make wire,0.0,5443
text__make wait,0.0,5444
text__make unauthorized,0.0,5445
text__make transfers,0.0,5446
text__make transfer,0.0,5447
text__make transactions,0.0,5448
text__make transaction,0.0,5449
text__make things,0.0,5450
text__make sure,0.0,5451
text__make small,0.0,5452
text__make sense,0.0,5453
text__making decision,0.0,5454
text__making determination,0.0,5455
text__make request,0.0,5456
text__making transaction,0.0,5457
text__malpractice,0.0,5458
text__mall,0.0,5459
text__maliciously,0.0,5460
text__malicious,0.0,5461
text__malfunctioning,0.0,5462
text__malfunctioned,0.0,5463
text__malfunction,0.0,5464
text__male,0.0,5465
text__making withdrawals,0.0,5466
text__making transfer,0.0,5467
text__making transactions,0.0,5468
text__making sure,0.0,5469
text__making difficult,0.0,5470
text__making purchases,0.0,5471
text__making purchase,0.0,5472
text__making process,0.0,5473
text__making payments,0.0,5474
text__making payment,0.0,5475
text__making money,0.0,5476
text__making impossible,0.0,5477
text__making funds,0.0,5478
text__making false,0.0,5479
text__making excuses,0.0,5480
text__making direct,0.0,5481
text__make right,0.0,5482
text__make report,0.0,5483
text__man,0.0,5484
text__make claim,0.0,5485
text__make difficult,0.0,5486
text__make determination,0.0,5487
text__make deposits,0.0,5488
text__make deposit,0.0,5489
text__make decisions,0.0,5490
text__make decision,0.0,5491
text__make debit,0.0,5492
text__make credit,0.0,5493
text__make contact,0.0,5494
text__make complaint,0.0,5495
text__make clear,0.0,5496
text__make check,0.0,5497
text__make dispute,0.0,5498
text__make charges,0.0,5499
text__make charge,0.0,5500
text__make changes,0.0,5501
text__make change,0.0,5502
text__make cash,0.0,5503
text__make calls,0.0,5504
text__make bank,0.0,5505
text__make aware,0.0,5506
text__make available,0.0,5507
text__make authorize,0.0,5508
text__make atm,0.0,5509
text__make direct,0.0,5510
text__make effort,0.0,5511
text__make qualifying,0.0,5512
text__make money,0.0,5513
text__make purchase,0.0,5514
text__make police,0.0,5515
text__make phone,0.0,5516
text__make payments,0.0,5517
text__make payment,0.0,5518
text__make pay,0.0,5519
text__make online,0.0,5520
text__make note,0.0,5521
text__make new,0.0,5522
text__make multiple,0.0,5523
text__make monthly,0.0,5524
text__make mobile,0.0,5525
text__make ends,0.0,5526
text__make mistakes,0.0,5527
text__make mistake,0.0,5528
text__make matters,0.0,5529
text__make look,0.0,5530
text__make like,0.0,5531
text__make large,0.0,5532
text__make good,0.0,5533
text__make funds,0.0,5534
text__make fraudulent,0.0,5535
text__make feel,0.0,5536
text__make exception,0.0,5537
text__malware,0.0,5538
text__man named,0.0,5539
text__matched,0.0,5540
text__manipulated,0.0,5541
text__marcus savings,0.0,5542
text__marcus goldman,0.0,5543
text__marcus customer,0.0,5544
text__marcus bank,0.0,5545
text__marcus account,0.0,5546
text__manually,0.0,5547
text__manual review,0.0,5548
text__manual,0.0,5549
text__manipulative,0.0,5550
text__manipulation,0.0,5551
text__manipulating,0.0,5552
text__manipulate,0.0,5553
text__marital,0.0,5554
text__manger,0.0,5555
text__mandatory,0.0,5556
text__mandates,0.0,5557
text__mandated,0.0,5558
text__mandate,0.0,5559
text__managing account,0.0,5560
text__managing,0.0,5561
text__manages,0.0,5562
text__managers,0.0,5563
text__manager went,0.0,5564
text__manager wells,0.0,5565
text__margin,0.0,5566
text__mark,0.0,5567
text__manager took,0.0,5568
text__marks,0.0,5569
text__match account,0.0,5570
text__mastercard,0.0,5571
text__master,0.0,5572
text__massive,0.0,5573
text__massachusetts,0.0,5574
text__mass,0.0,5575
text__mask,0.0,5576
text__maryland,0.0,5577
text__married,0.0,5578
text__marriage certificate,0.0,5579
text__marriage,0.0,5580
text__marking,0.0,5581
text__mark activity,0.0,5582
text__markets,0.0,5583
text__marketplace,0.0,5584
text__marketing,0.0,5585
text__marketed,0.0,5586
text__market savings,0.0,5587
text__market rate,0.0,5588
text__market accounts,0.0,5589
text__market account,0.0,5590
text__market,0.0,5591
text__marked fraud,0.0,5592
text__marked duplicate,0.0,5593
text__manager tried,0.0,5594
text__manager told,0.0,5595
text__man phone,0.0,5596
text__management office,0.0,5597
text__manager came,0.0,5598
text__manager called,0.0,5599
text__manager branch,0.0,5600
text__manager bank,0.0,5601
text__manager available,0.0,5602
text__manager assured,0.0,5603
text__manager asked,0.0,5604
text__manager advised,0.0,5605
text__manager account,0.0,5606
text__manager able,0.0,5607
text__management team,0.0,5608
text__management department,0.0,5609
text__manager confirmed,0.0,5610
text__management company,0.0,5611
text__management account,0.0,5612
text__management,0.0,5613
text__managed,0.0,5614
text__manage money,0.0,5615
text__manage funds,0.0,5616
text__manage finances,0.0,5617
text__manage accounts,0.0,5618
text__manage account,0.0,5619
text__manage,0.0,5620
text__man said,0.0,5621
text__manager chase,0.0,5622
text__manager contact,0.0,5623
text__manager time,0.0,5624
text__manager person,0.0,5625
text__manager tell,0.0,5626
text__manager supervisor,0.0,5627
text__manager stated,0.0,5628
text__manager spoke,0.0,5629
text__manager sent,0.0,5630
text__manager said,0.0,5631
text__manager requested,0.0,5632
text__manager refused,0.0,5633
text__manager received,0.0,5634
text__manager provided,0.0,5635
text__manager phone,0.0,5636
text__manager named,0.0,5637
text__manager contacted,0.0,5638
text__manager manager,0.0,5639
text__manager location,0.0,5640
text__manager local,0.0,5641
text__manager informed,0.0,5642
text__manager help,0.0,5643
text__manager got,0.0,5644
text__manager gave,0.0,5645
text__manager fraud,0.0,5646
text__manager explained,0.0,5647
text__manager did,0.0,5648
text__manager customer,0.0,5649
text__like said,0.0,5650
text__like request,0.0,5651
text__met criteria,0.0,5652
text__kept getting,0.0,5653
text__keybanks,0.0,5654
text__key issues,0.0,5655
text__key facts,0.0,5656
text__kept trying,0.0,5657
text__kept telling,0.0,5658
text__kept saying,0.0,5659
text__kept repeating,0.0,5660
text__kept money,0.0,5661
text__kept insisting,0.0,5662
text__kept hold,0.0,5663
text__kept giving,0.0,5664
text__kept funds,0.0,5665
text__kick,0.0,5666
text__kept calling,0.0,5667
text__kept asking,0.0,5668
text__kept account,0.0,5669
text__kentucky,0.0,5670
text__keeps telling,0.0,5671
text__keeps saying,0.0,5672
text__keeps happening,0.0,5673
text__keeps getting,0.0,5674
text__keeps denying,0.0,5675
text__keeps,0.0,5676
text__keeping money,0.0,5677
text__keys,0.0,5678
text__kicked,0.0,5679
text__keeping account,0.0,5680
text__knew account,0.0,5681
text__know banks,0.0,5682
text__know bank,0.0,5683
text__know asked,0.0,5684
text__know additional,0.0,5685
text__know accounts,0.0,5686
text__know account,0.0,5687
text__know access,0.0,5688
text__know able,0.0,5689
text__knew money,0.0,5690
text__knew going,0.0,5691
text__knew did,0.0,5692
text__knew,0.0,5693
text__kid,0.0,5694
text__klarna,0.0,5695
text__kit,0.0,5696
text__kinds,0.0,5697
text__kindly request,0.0,5698
text__kindly ask,0.0,5699
text__kindly,0.0,5700
text__kinda,0.0,5701
text__kind regards,0.0,5702
text__kind money,0.0,5703
text__kind fraud,0.0,5704
text__kidding,0.0,5705
text__keeping funds,0.0,5706
text__keeping,0.0,5707
text__know business,0.0,5708
text__just received,0.0,5709
text__just started,0.0,5710
text__just spoke,0.0,5711
text__just sitting,0.0,5712
text__just simply,0.0,5713
text__just sent,0.0,5714
text__just send,0.0,5715
text__just says,0.0,5716
text__just saying,0.0,5717
text__just say,0.0,5718
text__just right,0.0,5719
text__just recently,0.0,5720
text__just pay,0.0,5721
text__just taken,0.0,5722
text__just paid,0.0,5723
text__just opened,0.0,5724
text__just open,0.0,5725
text__just needed,0.0,5726
text__just moved,0.0,5727
text__just money,0.0,5728
text__just minutes,0.0,5729
text__just make,0.0,5730
text__just lost,0.0,5731
text__just like,0.0,5732
text__just let,0.0,5733
text__just stated,0.0,5734
text__just tell,0.0,5735
text__karma spend,0.0,5736
text__just week,0.0,5737
text__karma account,0.0,5738
text__kansas,0.0,5739
text__kabbage,0.0,5740
text__justifying,0.0,5741
text__justify,0.0,5742
text__justified,0.0,5743
text__justification,0.0,5744
text__justifiable,0.0,5745
text__justice,0.0,5746
text__just went,0.0,5747
text__just weeks,0.0,5748
text__just way,0.0,5749
text__just telling,0.0,5750
text__just wanted,0.0,5751
text__just waiting,0.0,5752
text__just wait,0.0,5753
text__just use,0.0,5754
text__just trying,0.0,5755
text__just transferred,0.0,5756
text__just transfer,0.0,5757
text__just took,0.0,5758
text__just told,0.0,5759
text__just today,0.0,5760
text__just time,0.0,5761
text__know better,0.0,5762
text__know called,0.0,5763
text__just know,0.0,5764
text__know wells,0.0,5765
text__knowledge permission,0.0,5766
text__knowledge consent,0.0,5767
text__knowledge bank,0.0,5768
text__knowledge authorization,0.0,5769
text__knowledge account,0.0,5770
text__knowingly,0.0,5771
text__knowing account,0.0,5772
text__knowing,0.0,5773
text__know wrong,0.0,5774
text__know whats,0.0,5775
text__know went,0.0,5776
text__know want,0.0,5777
text__known,0.0,5778
text__know ve,0.0,5779
text__know used,0.0,5780
text__know use,0.0,5781
text__know turn,0.0,5782
text__know transactions,0.0,5783
text__know transaction,0.0,5784
text__know took,0.0,5785
text__know told,0.0,5786
text__know time,0.0,5787
text__know tell,0.0,5788
text__know talking,0.0,5789
text__knowledgeable,0.0,5790
text__known bank,0.0,5791
text__know status,0.0,5792
text__lack action,0.0,5793
text__lack professionalism,0.0,5794
text__lack knowledge,0.0,5795
text__lack information,0.0,5796
text__lack funds,0.0,5797
text__lack evidence,0.0,5798
text__lack empathy,0.0,5799
text__lack diligence,0.0,5800
text__lack customer,0.0,5801
text__lack communication,0.0,5802
text__lack clear,0.0,5803
text__lack care,0.0,5804
text__lack accountability,0.0,5805
text__known issue,0.0,5806
text__lack access,0.0,5807
text__lack,0.0,5808
text__labor,0.0,5809
text__labeling,0.0,5810
text__labeled,0.0,5811
text__label,0.0,5812
text__la,0.0,5813
text__kyc,0.0,5814
text__ky,0.0,5815
text__ks,0.0,5816
text__knows,0.0,5817
text__know sure,0.0,5818
text__know situation,0.0,5819
text__know card,0.0,5820
text__know didn,0.0,5821
text__know going,0.0,5822
text__know funds,0.0,5823
text__know fraudulent,0.0,5824
text__know fraud,0.0,5825
text__know fact,0.0,5826
text__know exactly,0.0,5827
text__know exact,0.0,5828
text__know dont,0.0,5829
text__know don,0.0,5830
text__know doing,0.0,5831
text__know didnt,0.0,5832
text__know did,0.0,5833
text__know happen,0.0,5834
text__know deposit,0.0,5835
text__know debit,0.0,5836
text__know days,0.0,5837
text__know customer,0.0,5838
text__know company,0.0,5839
text__know closed,0.0,5840
text__know claim,0.0,5841
text__know check,0.0,5842
text__know chase,0.0,5843
text__know charges,0.0,5844
text__know charge,0.0,5845
text__know got,0.0,5846
text__know happened,0.0,5847
text__know sent,0.0,5848
text__know needed,0.0,5849
text__know send,0.0,5850
text__know said,0.0,5851
text__know right,0.0,5852
text__know require,0.0,5853
text__know received,0.0,5854
text__know reason,0.0,5855
text__know problem,0.0,5856
text__know point,0.0,5857
text__know person,0.0,5858
text__know people,0.0,5859
text__know opened,0.0,5860
text__know need,0.0,5861
text__know happening,0.0,5862
text__know money,0.0,5863
text__know make,0.0,5864
text__know long,0.0,5865
text__know like,0.0,5866
text__know know,0.0,5867
text__know just,0.0,5868
text__know issue,0.0,5869
text__know information,0.0,5870
text__know im,0.0,5871
text__know hold,0.0,5872
text__know help,0.0,5873
text__just left,0.0,5874
text__just kept,0.0,5875
text__lack resolution,0.0,5876
text__issued new,0.0,5877
text__issuer bank,0.0,5878
text__issuer,0.0,5879
text__issued year,0.0,5880
text__issued wells,0.0,5881
text__issued told,0.0,5882
text__issued temporary,0.0,5883
text__issued sent,0.0,5884
text__issued refund,0.0,5885
text__issued received,0.0,5886
text__issued provisional,0.0,5887
text__issued photo,0.0,5888
text__issued mailed,0.0,5889
text__issuers,0.0,5890
text__issued identification,0.0,5891
text__issued id,0.0,5892
text__issued funds,0.0,5893
text__issued final,0.0,5894
text__issued debit,0.0,5895
text__issued credit,0.0,5896
text__issued checks,0.0,5897
text__issued check,0.0,5898
text__issued cashiers,0.0,5899
text__issued card,0.0,5900
text__issued called,0.0,5901
text__issuer check,0.0,5902
text__issues account,0.0,5903
text__issued bank,0.0,5904
text__issues violate,0.0,5905
text__item received,0.0,5906
text__item paid,0.0,5907
text__item fees,0.0,5908
text__item fee,0.0,5909
text__item delivered,0.0,5910
text__issuing provisional,0.0,5911
text__issuing new,0.0,5912
text__issuing check,0.0,5913
text__issuing bank,0.0,5914
text__issuing,0.0,5915
text__issues wells,0.0,5916
text__issues told,0.0,5917
text__issues accounts,0.0,5918
text__issues time,0.0,5919
text__issues resolved,0.0,5920
text__issues related,0.0,5921
text__issues raised,0.0,5922
text__issues past,0.0,5923
text__issues like,0.0,5924
text__issues did,0.0,5925
text__issues check,0.0,5926
text__issues chase,0.0,5927
text__issues caused,0.0,5928
text__issues bank,0.0,5929
text__issued business,0.0,5930
text__issued account,0.0,5931
text__itemized,0.0,5932
text__issue online,0.0,5933
text__issue refused,0.0,5934
text__issue refund,0.0,5935
text__issue received,0.0,5936
text__issue provisional,0.0,5937
text__issue provided,0.0,5938
text__issue provide,0.0,5939
text__issue promptly,0.0,5940
text__issue pnc,0.0,5941
text__issue phone,0.0,5942
text__issue person,0.0,5943
text__issue payment,0.0,5944
text__issue occurred,0.0,5945
text__issue related,0.0,5946
text__issue new,0.0,5947
text__issue need,0.0,5948
text__issue multiple,0.0,5949
text__issue months,0.0,5950
text__issue money,0.0,5951
text__issue merchant,0.0,5952
text__issue look,0.0,5953
text__issue like,0.0,5954
text__issue just,0.0,5955
text__issue ive,0.0,5956
text__issue issue,0.0,5957
text__issue regarding,0.0,5958
text__issue remains,0.0,5959
text__issue year,0.0,5960
text__issue temporary,0.0,5961
text__issue went,0.0,5962
text__issue wells,0.0,5963
text__issue want,0.0,5964
text__issue ve,0.0,5965
text__issue unauthorized,0.0,5966
text__issue unable,0.0,5967
text__issue tried,0.0,5968
text__issue told,0.0,5969
text__issue today,0.0,5970
text__issue time,0.0,5971
text__issue thank,0.0,5972
text__issue stated,0.0,5973
text__issue reported,0.0,5974
text__issue started,0.0,5975
text__issue spoke,0.0,5976
text__issue sincerely,0.0,5977
text__issue sent,0.0,5978
text__issue said,0.0,5979
text__issue response,0.0,5980
text__issue resolved,0.0,5981
text__issue requesting,0.0,5982
text__issue requested,0.0,5983
text__issue request,0.0,5984
text__issue representative,0.0,5985
text__item returned,0.0,5986
text__items delivered,0.0,5987
text__just hung,0.0,5988
text__junk,0.0,5989
text__just cancel,0.0,5990
text__just called,0.0,5991
text__just bank,0.0,5992
text__just asking,0.0,5993
text__just asked,0.0,5994
text__just ask,0.0,5995
text__just account,0.0,5996
text__just able,0.0,5997
text__jury,0.0,5998
text__jurisdiction,0.0,5999
text__junk fees,0.0,6000
text__jumping,0.0,6001
text__just cause,0.0,6002
text__jumped,0.0,6003
text__jump hoops,0.0,6004
text__jump,0.0,6005
text__judgment,0.0,6006
text__judgement,0.0,6007
text__judge,0.0,6008
text__jpmc,0.0,6009
text__jpm,0.0,6010
text__jp morgan,0.0,6011
text__joke,0.0,6012
text__jointly,0.0,6013
text__just case,0.0,6014
text__just check,0.0,6015
text__joint owner,0.0,6016
text__just fine,0.0,6017
text__just holding,0.0,6018
text__just hold,0.0,6019
text__just happened,0.0,6020
text__just hang,0.0,6021
text__just gotten,0.0,6022
text__just got,0.0,6023
text__just gone,0.0,6024
text__just going,0.0,6025
text__just giving,0.0,6026
text__just getting,0.0,6027
text__just gave,0.0,6028
text__just dont,0.0,6029
text__just close,0.0,6030
text__just don,0.0,6031
text__just disappeared,0.0,6032
text__just didn,0.0,6033
text__just did,0.0,6034
text__just deposited,0.0,6035
text__just deposit,0.0,6036
text__just denied,0.0,6037
text__just decided,0.0,6038
text__just days,0.0,6039
text__just day,0.0,6040
text__just closed,0.0,6041
text__joint savings,0.0,6042
text__joint checking,0.0,6043
text__items paid,0.0,6044
text__ive called,0.0,6045
text__ive reached,0.0,6046
text__ive provided,0.0,6047
text__ive lost,0.0,6048
text__ive heard,0.0,6049
text__ive gotten,0.0,6050
text__ive gone,0.0,6051
text__ive given,0.0,6052
text__ive filed,0.0,6053
text__ive customer,0.0,6054
text__ive contacted,0.0,6055
text__ive calling,0.0,6056
text__ive banking,0.0,6057
text__ive requested,0.0,6058
text__ive bank,0.0,6059
text__ive attached,0.0,6060
text__ive asked,0.0,6061
text__ive account,0.0,6062
text__iv,0.0,6063
text__itll,0.0,6064
text__itinerary,0.0,6065
text__itin,0.0,6066
text__items returned,0.0,6067
text__items received,0.0,6068
text__items purchased,0.0,6069
text__ive received,0.0,6070
text__ive seen,0.0,6071
text__joint bank,0.0,6072
text__jeopardized,0.0,6073
text__joint accounts,0.0,6074
text__joint,0.0,6075
text__joined,0.0,6076
text__join,0.0,6077
text__jobs,0.0,6078
text__job offer,0.0,6079
text__job bank,0.0,6080
text__jewelry,0.0,6081
text__jersey,0.0,6082
text__jeopardy,0.0,6083
text__jeopardizing,0.0,6084
text__jeopardize,0.0,6085
text__ive sent,0.0,6086
text__jammed,0.0,6087
text__jail,0.0,6088
text__ive years,0.0,6089
text__ive waiting,0.0,6090
text__ive used,0.0,6091
text__ive trying,0.0,6092
text__ive tried,0.0,6093
text__ive told,0.0,6094
text__ive submitted,0.0,6095
text__ive spoken,0.0,6096
text__ive spent,0.0,6097
text__lack proper,0.0,6098
text__lack response,0.0,6099
text__like report,0.0,6100
text__letter days,0.0,6101
text__letter information,0.0,6102
text__letter indicating,0.0,6103
text__letter indemnity,0.0,6104
text__letter got,0.0,6105
text__letter finds,0.0,6106
text__letter explanation,0.0,6107
text__letter explaining,0.0,6108
text__letter email,0.0,6109
text__letter does,0.0,6110
text__letter did,0.0,6111
text__letter denying,0.0,6112
text__letter dated,0.0,6113
text__letter instruction,0.0,6114
text__letter copy,0.0,6115
text__letter confirming,0.0,6116
text__letter company,0.0,6117
text__letter claim,0.0,6118
text__letter citibank,0.0,6119
text__letter citi,0.0,6120
text__letter check,0.0,6121
text__letter chase,0.0,6122
text__letter capital,0.0,6123
text__letter came,0.0,6124
text__letter called,0.0,6125
text__letter informing,0.0,6126
text__letter irs,0.0,6127
text__letter bank,0.0,6128
text__letter response,0.0,6129
text__letter telling,0.0,6130
text__letter td,0.0,6131
text__letter states,0.0,6132
text__letter stated,0.0,6133
text__letter signed,0.0,6134
text__letter serves,0.0,6135
text__letter sent,0.0,6136
text__letter send,0.0,6137
text__letter says,0.0,6138
text__letter saying,0.0,6139
text__letter said,0.0,6140
text__letter requesting,0.0,6141
text__letter just,0.0,6142
text__letter requested,0.0,6143
text__letter request,0.0,6144
text__letter regarding,0.0,6145
text__letter reference,0.0,6146
text__letter received,0.0,6147
text__letter provided,0.0,6148
text__letter pnc,0.0,6149
text__letter phone,0.0,6150
text__letter mailed,0.0,6151
text__letter mail,0.0,6152
text__letter letter,0.0,6153
text__letter boa,0.0,6154
text__letter attached,0.0,6155
text__letter told,0.0,6156
text__legitimacy,0.0,6157
text__legitimately,0.0,6158
text__legitimate transactions,0.0,6159
text__legitimate transaction,0.0,6160
text__legitimate reason,0.0,6161
text__legitimate funds,0.0,6162
text__legitimate company,0.0,6163
text__legitimate check,0.0,6164
text__legitimate business,0.0,6165
text__legitimate bank,0.0,6166
text__legitimate account,0.0,6167
text__legitimate,0.0,6168
text__legit,0.0,6169
text__lenders,0.0,6170
text__legible,0.0,6171
text__legally required,0.0,6172
text__legally entitled,0.0,6173
text__legally,0.0,6174
text__legality,0.0,6175
text__legal violations,0.0,6176
text__legal team,0.0,6177
text__legal rights,0.0,6178
text__legal right,0.0,6179
text__legal representation,0.0,6180
text__legal remedies,0.0,6181
text__lend,0.0,6182
text__lending,0.0,6183
text__letter asking,0.0,6184
text__let open,0.0,6185
text__letter asked,0.0,6186
text__letter arrived,0.0,6187
text__letter addressed,0.0,6188
text__letter address,0.0,6189
text__letter account,0.0,6190
text__lets,0.0,6191
text__let withdraw,0.0,6192
text__let use,0.0,6193
text__let transfer,0.0,6194
text__let talk,0.0,6195
text__let speak,0.0,6196
text__let money,0.0,6197
text__lending act,0.0,6198
text__let make,0.0,6199
text__let happen,0.0,6200
text__let close,0.0,6201
text__let bank,0.0,6202
text__let account,0.0,6203
text__let access,0.0,6204
text__lesson,0.0,6205
text__lesser,0.0,6206
text__lengthy,0.0,6207
text__length time,0.0,6208
text__length,0.0,6209
text__letter today,0.0,6210
text__letter truist,0.0,6211
text__legal reason,0.0,6212
text__like banks,0.0,6213
text__like did,0.0,6214
text__like days,0.0,6215
text__like criminal,0.0,6216
text__like credit,0.0,6217
text__like company,0.0,6218
text__like close,0.0,6219
text__like chime,0.0,6220
text__like check,0.0,6221
text__like chase,0.0,6222
text__like cfpb,0.0,6223
text__like cash,0.0,6224
text__like bank,0.0,6225
text__like didnt,0.0,6226
text__like asked,0.0,6227
text__like ask,0.0,6228
text__like add,0.0,6229
text__like account,0.0,6230
text__like able,0.0,6231
text__lights,0.0,6232
text__light,0.0,6233
text__lifted,0.0,6234
text__lift restriction,0.0,6235
text__lift hold,0.0,6236
text__lift,0.0,6237
text__like didn,0.0,6238
text__like dispute,0.0,6239
text__life threatening,0.0,6240
text__like just,0.0,6241
text__like refund,0.0,6242
text__like receive,0.0,6243
text__like person,0.0,6244
text__like people,0.0,6245
text__like open,0.0,6246
text__like note,0.0,6247
text__like normal,0.0,6248
text__like need,0.0,6249
text__like money,0.0,6250
text__like matter,0.0,6251
text__like make,0.0,6252
text__like issue,0.0,6253
text__like doing,0.0,6254
text__like investigation,0.0,6255
text__like im,0.0,6256
text__like help,0.0,6257
text__like happened,0.0,6258
text__like happen,0.0,6259
text__like going,0.0,6260
text__like funds,0.0,6261
text__like fraud,0.0,6262
text__like file,0.0,6263
text__like dont,0.0,6264
text__like don,0.0,6265
text__lifetime,0.0,6266
text__life savings,0.0,6267
text__letter usaa,0.0,6268
text__letters wells,0.0,6269
text__levy,0.0,6270
text__levies,0.0,6271
text__levied,0.0,6272
text__leverage,0.0,6273
text__levels,0.0,6274
text__level support,0.0,6275
text__level service,0.0,6276
text__level customer,0.0,6277
text__level,0.0,6278
text__letting know,0.0,6279
text__letting,0.0,6280
text__letters stating,0.0,6281
text__liability,0.0,6282
text__letters sent,0.0,6283
text__letters saying,0.0,6284
text__letters received,0.0,6285
text__letters mail,0.0,6286
text__letters dated,0.0,6287
text__letters chase,0.0,6288
text__letters bank,0.0,6289
text__letterhead,0.0,6290
text__letter year,0.0,6291
text__letter wells,0.0,6292
text__letter week,0.0,6293
text__liabilities,0.0,6294
text__liability policy,0.0,6295
text__life insurance,0.0,6296
text__license passport,0.0,6297
text__life,0.0,6298
text__lieu,0.0,6299
text__lies,0.0,6300
text__lien,0.0,6301
text__lied told,0.0,6302
text__lied saying,0.0,6303
text__lied said,0.0,6304
text__lie told,0.0,6305
text__licenses,0.0,6306
text__licensed,0.0,6307
text__license state,0.0,6308
text__license number,0.0,6309
text__liability unauthorized,0.0,6310
text__license debit,0.0,6311
text__license bank,0.0,6312
text__library,0.0,6313
text__liberty,0.0,6314
text__liars,0.0,6315
text__liar,0.0,6316
text__liaison,0.0,6317
text__liable unauthorized,0.0,6318
text__liable fraudulent,0.0,6319
text__liable charges,0.0,6320
text__liable,0.0,6321
text__legal regulatory,0.0,6322
text__legal process,0.0,6323
text__lack security,0.0,6324
text__later bank,0.0,6325
text__later date,0.0,6326
text__later contacted,0.0,6327
text__later confirmed,0.0,6328
text__later closed,0.0,6329
text__later claim,0.0,6330
text__later checked,0.0,6331
text__later check,0.0,6332
text__later chase,0.0,6333
text__later charged,0.0,6334
text__later called,0.0,6335
text__later business,0.0,6336
text__later attempted,0.0,6337
text__later days,0.0,6338
text__later asked,0.0,6339
text__later afternoon,0.0,6340
text__later account,0.0,6341
text__later access,0.0,6342
text__later able,0.0,6343
text__lately,0.0,6344
text__late year,0.0,6345
text__late rent,0.0,6346
text__late received,0.0,6347
text__late payments,0.0,6348
text__late payment,0.0,6349
text__later day,0.0,6350
text__later denied,0.0,6351
text__late fee,0.0,6352
text__later notified,0.0,6353
text__later stated,0.0,6354
text__later spoke,0.0,6355
text__later sent,0.0,6356
text__later saying,0.0,6357
text__later saw,0.0,6358
text__later said,0.0,6359
text__later reversed,0.0,6360
text__later returned,0.0,6361
